player_id,firstName,lastName,birthDate,primaryPosition,shootsCatches,season,gamesPlayed,goals,assists,points,pointsPerGame,plusMinus,shots,shootingPercentage,penaltyMinutes,timeOnIce,avgTimeOnIce,faceOffWins,faceOffLosses,faceOffTaken,faceOffPercentage,hits,blocks,takeaways,giveaways,turnoverDifferential,powerPlayGoals,powerPlayAssists,powerPlayPoints,powerPlayTimeOnIce,avgPowerPlayTimeOnIce,shortHandedGoals,shortHandedAssists,shortHandedPoints,shortHandedTimeOnIce,avgShortHandedTimeOnIce,salary
8475208,Brian,Dumoulin,1991-09-06,D,L,2014-15,8,1,0,1,0.12,0,4,25.0,2,7522.0,15:40,0,0,0,0.0,11,9,0,3,-3,0,0,0,196.0,0:24,0,0,0,363.0,0:45,831667
8475209,Richard,Panik,1991-02-07,RW,L,2014-15,76,11,6,17,0.22,-8,87,12.64,49,53100.0,11:38,2,5,7,28.57,101,57,30,20,10,2,0,2,3627.0,0:47,0,0,0,2167.0,0:28,735000
8475213,Drew,Shore,1991-01-29,C,R,2014-15,11,1,2,3,0.27,-5,13,7.69,0,7038.0,10:39,29,30,59,49.15,10,4,1,1,0,0,0,0,187.0,0:17,0,0,0,170.0,0:15,900000
8475214,Jeremy,Morin,1991-04-16,LW,R,2014-15,43,2,4,6,0.14,1,73,2.74,28,26314.0,10:11,2,3,5,40.0,45,5,14,9,5,0,0,0,608.0,0:14,0,0,0,1.0,0:0,800000
8475218,Mattias,Ekholm,1990-05-24,D,L,2014-15,80,7,11,18,0.22,12,86,8.14,52,91242.0,19:0,0,0,0,0.0,57,102,30,45,-15,1,1,2,2985.0,0:37,0,0,0,7260.0,1:30,1037500
8475220,Marcus,Foligno,1991-08-10,LW,L,2014-15,57,8,12,20,0.35,-5,66,12.12,50,55490.0,16:13,57,75,132,43.18,193,48,28,25,3,0,1,1,3133.0,0:54,0,1,1,4725.0,1:22,1875000
8475222,Sami,Vatanen,1991-06-03,D,R,2014-15,67,12,25,37,0.55,5,122,9.84,36,86277.0,21:27,1,1,2,50.0,75,123,27,48,-21,7,10,17,12558.0,3:7,1,0,1,7137.0,1:46,1262500
8475223,Linden,Vey,1991-07-17,RW,R,2014-15,75,10,14,24,0.32,-3,61,16.39,18,59271.0,13:10,215,287,502,42.83,14,9,25,28,-3,4,2,6,8411.0,1:52,0,0,0,71.0,0:0,735000
8475224,Jordan,Szwarz,1991-05-14,RW,R,2014-15,9,1,0,1,0.11,-2,8,12.5,2,7273.0,13:28,0,0,0,0.0,5,9,1,0,1,0,0,0,14.0,0:1,0,0,0,1216.0,2:15,630000
8475225,Craig,Smith,1989-09-05,RW,R,2014-15,82,23,21,44,0.54,11,252,9.13,44,77443.0,15:44,12,18,30,40.0,77,17,41,53,-12,6,3,9,12130.0,2:27,0,0,0,53.0,0:0,2000000
8475231,Casey,Cizikas,1991-02-27,C,L,2014-15,70,9,9,18,0.26,-2,90,10.0,24,52571.0,12:31,446,409,855,52.16,144,50,42,22,20,0,1,1,479.0,0:6,2,0,2,6032.0,1:26,1000000
8475233,David,Savard,1990-10-22,D,R,2014-15,82,11,25,36,0.44,0,112,9.82,71,112884.0,22:56,1,0,1,100.0,195,105,14,22,-8,3,7,10,9597.0,1:57,0,0,0,14117.0,2:52,1300000
8475235,Nicolas,Deslauriers,1991-02-22,LW,L,2014-15,82,5,10,15,0.18,-24,76,6.58,71,58407.0,11:52,0,1,1,0.0,261,36,9,8,1,0,0,0,539.0,0:6,0,1,1,3218.0,0:39,637500
8475236,Cody,Eakin,1991-05-24,C,L,2014-15,78,19,21,40,0.51,-1,142,13.38,26,80465.0,17:11,656,636,1292,50.77,62,59,68,41,27,2,2,4,6221.0,1:19,2,1,3,9179.0,1:57,1900000
8475243,Ryan,Bourque,1991-01-03,C,L,2014-15,1,0,0,0,0.0,-1,1,0.0,0,709.0,11:49,0,0,0,0.0,0,0,1,0,1,0,0,0,0.0,0:0,0,0,0,24.0,0:24,562500
8475246,Kevin,Connauton,1990-02-23,D,L,2014-15,62,9,12,21,0.34,5,96,9.38,35,60324.0,16:12,0,0,0,0.0,83,48,11,33,-22,0,3,3,6133.0,1:38,0,0,0,97.0,0:1,683333
8475247,Michael,Latta,1991-05-25,C,R,2014-15,53,0,6,6,0.11,4,24,0.0,68,26643.0,8:22,160,175,335,47.76,91,14,15,11,4,0,0,0,69.0,0:1,0,0,0,336.0,0:6,575000
8475250,Andrej,Nestrasil,1991-02-22,C,L,2014-15,54,7,13,20,0.37,-1,82,8.54,8,43259.0,13:21,55,39,94,58.51,54,17,31,13,18,2,3,5,4415.0,1:21,0,0,0,7.0,0:0,550000
8475253,Garrett,Wilson,1991-03-16,LW,L,2014-15,2,0,0,0,0.0,-2,5,0.0,0,1061.0,8:50,0,0,0,0.0,5,1,0,0,0,0,0,0,22.0,0:11,0,0,0,0.0,0:0,715000
8475254,Gabriel,Dumont,1990-10-06,C,R,2014-15,3,0,0,0,0.0,-1,4,0.0,0,1642.0,9:7,11,2,13,84.62,8,2,0,0,0,0,0,0,0.0,0:0,0,0,0,32.0,0:10,562500
8475260,Corban,Knight,1990-09-10,C,R,2014-15,2,0,0,0,0.0,0,2,0.0,0,768.0,6:24,9,2,11,81.82,4,1,0,0,0,0,0,0,0.0,0:0,0,0,0,0.0,0:0,900000
8475266,Tomas,Vincour,1990-11-19,C,R,2014-15,7,0,1,1,0.14,-1,2,0.0,2,3013.0,7:10,0,0,0,0.0,5,4,1,2,-1,0,0,0,0.0,0:0,0,0,0,0.0,0:0,600000
8475268,Gabriel,Bourque,1990-09-23,LW,L,2014-15,69,3,10,13,0.19,-13,76,3.95,10,49739.0,12:0,3,3,6,50.0,141,44,27,14,13,0,0,0,1164.0,0:16,0,0,0,4746.0,1:8,775000
8475274,Seth,Helgeson,1990-10-08,D,L,2014-15,22,0,2,2,0.09,4,11,0.0,18,17772.0,13:27,0,0,0,0.0,42,18,3,9,-6,0,0,0,8.0,0:0,0,0,0,1515.0,1:8,595000
8475279,Ben,Chiarot,1991-05-09,D,L,2014-15,40,2,6,8,0.2,5,37,5.41,22,40855.0,17:1,0,0,0,0.0,70,51,8,25,-17,0,0,0,122.0,0:3,0,0,0,1992.0,0:49,600000
8475287,Erik,Haula,1991-03-23,LW,L,2014-15,72,7,7,14,0.19,-7,92,7.61,32,52490.0,12:9,260,313,573,45.38,31,42,38,10,28,1,0,1,335.0,0:4,0,1,1,9227.0,2:8,900000
8475294,Rasmus,Rissanen,1991-07-13,D,L,2014-15,6,0,0,0,0.0,-5,3,0.0,4,5392.0,14:58,0,0,0,0.0,25,7,0,3,-3,0,0,0,14.0,0:2,0,0,0,283.0,0:47,575000
8475295,Brandon,Kozun,1990-03-08,RW,R,2014-15,20,2,2,4,0.2,-3,8,25.0,6,9493.0,7:54,1,1,2,50.0,21,4,7,4,3,0,0,0,43.0,0:2,0,0,0,544.0,0:27,550000
8475309,Jerry,D'Amigo,1991-02-19,RW,L,2014-15,9,0,0,0,0.0,-4,7,0.0,2,5254.0,9:43,0,0,0,0.0,8,7,3,0,3,0,0,0,16.0,0:1,0,0,0,690.0,1:16,850500
8475310,Curtis,McKenzie,1991-02-22,LW,L,2014-15,36,4,1,5,0.14,-8,41,9.76,48,24912.0,11:32,3,5,8,37.5,85,13,10,13,-3,0,0,0,89.0,0:2,0,0,0,126.0,0:3,645000
8475314,Anders,Lee,1990-07-03,LW,L,2014-15,76,25,16,41,0.54,9,197,12.69,33,65633.0,14:23,1,0,1,100.0,169,29,23,23,0,5,1,6,10054.0,2:12,0,0,0,181.0,0:2,850500
8475321,Phil,Varone,1990-12-04,C,L,2014-15,28,3,2,5,0.18,-14,28,10.71,10,22588.0,13:26,147,179,326,45.09,30,22,8,14,-6,0,0,0,1309.0,0:46,0,0,0,0.0,0:0,586667
8475323,Marcus,Kruger,1990-05-27,C,L,2014-15,81,7,10,17,0.21,-5,126,5.56,32,63609.0,13:5,357,313,670,53.28,29,50,30,9,21,0,0,0,122.0,0:1,0,0,0,10801.0,2:13,1287500
8475325,Jordan,Nolan,1989-06-23,C,L,2014-15,60,6,3,9,0.15,-6,44,13.64,54,35872.0,9:57,1,5,6,16.67,102,11,11,16,-5,0,0,0,310.0,0:5,0,0,0,24.0,0:0,700000
8475342,Oliver,Lauridsen,1989-03-24,D,L,2014-15,1,0,0,0,0.0,-1,2,0.0,10,626.0,10:26,0,0,0,0.0,2,0,0,1,-1,0,0,0,0.0,0:0,0,0,0,81.0,1:21,600000
8475414,Craig,Cunningham,1990-09-13,LW,R,2014-15,51,3,4,7,0.14,-7,54,5.56,4,32048.0,10:28,69,67,136,50.74,107,31,8,2,6,0,0,0,175.0,0:3,1,0,1,2915.0,0:57,600000
8475430,Brandon,Manning,1990-06-04,D,L,2014-15,11,0,3,3,0.27,3,10,0.0,7,11327.0,17:9,0,0,0,0.0,19,13,0,6,-6,0,0,0,158.0,0:14,0,0,0,1697.0,2:34,700000
8475455,Brenden,Dillon,1990-11-13,D,L,2014-15,80,2,8,10,0.12,-13,91,2.2,77,93941.0,19:34,0,0,0,0.0,154,139,15,51,-36,0,0,0,557.0,0:6,1,1,2,6485.0,1:21,1250000
8475461,Andrew,Agozzino,1991-01-03,LW,L,2014-15,1,0,1,1,1.0,1,1,0.0,0,585.0,9:45,0,2,2,0.0,1,0,1,0,1,0,0,0,0.0,0:0,0,0,0,0.0,0:0,590000
8475462,Radko,Gudas,1990-06-05,D,R,2014-15,31,2,3,5,0.16,-5,63,3.17,34,31620.0,17:0,0,0,0,0.0,115,63,9,12,-3,0,0,0,129.0,0:4,0,0,0,1250.0,0:40,991667
8475598,Ryan,Stanton,1989-07-20,D,L,2014-15,54,3,8,11,0.2,9,59,5.08,35,51857.0,16:0,0,0,0,0.0,93,113,10,31,-21,0,0,0,111.0,0:2,0,0,0,4154.0,1:16,550000
8475613,Nate,Prosser,1986-05-07,D,R,2014-15,63,2,5,7,0.11,-1,38,5.26,32,48368.0,12:47,0,0,0,0.0,34,102,7,13,-6,0,0,0,106.0,0:1,0,0,0,7348.0,1:56,700000
8475619,Aaron,Volpatti,1985-05-30,LW,L,2014-15,2,0,0,0,0.0,0,1,0.0,0,1154.0,9:37,0,0,0,0.0,3,1,0,1,-1,0,0,0,0.0,0:0,0,0,0,0.0,0:0,575000
8475625,Matt,Irwin,1987-11-29,D,L,2014-15,53,8,11,19,0.36,3,93,8.6,18,54122.0,17:1,0,0,0,0.0,55,65,14,26,-12,1,2,3,4242.0,1:20,0,0,0,480.0,0:9,1000000
8475650,Brandon,Bollig,1987-01-31,LW,L,2014-15,62,1,4,5,0.08,-9,67,1.49,88,31987.0,8:35,3,2,5,60.0,137,23,15,16,-1,0,0,0,223.0,0:3,0,0,0,135.0,0:2,1250000
8475671,Matt,Fraser,1990-05-20,RW,L,2014-15,60,8,4,12,0.2,-16,92,8.7,17,40385.0,11:13,3,4,7,42.86,111,20,13,16,-3,1,0,1,1636.0,0:27,0,0,0,36.0,0:0,625000
8475690,Christopher,Tanev,1989-12-20,D,R,2014-15,70,2,18,20,0.29,8,53,3.77,12,88540.0,21:4,0,0,0,0.0,23,170,26,49,-23,0,2,2,2184.0,0:31,0,0,0,11542.0,2:44,2000000
8475692,Mats,Zuccarello,1987-09-01,RW,L,2014-15,78,15,34,49,0.63,17,154,9.74,45,80772.0,17:15,16,21,37,43.24,120,42,60,41,19,0,6,6,9189.0,1:57,0,0,0,1774.0,0:22,3500000
8475714,Calle,Jarnkrok,1991-09-25,C,R,2014-15,74,7,11,18,0.24,2,95,7.37,18,57051.0,12:50,296,345,641,46.18,32,21,18,10,8,0,0,0,914.0,0:12,0,1,1,6702.0,1:30,715000
8475715,Oscar,Lindberg,1991-10-29,C,L,2014-15,1,0,0,0,0.0,0,2,0.0,0,498.0,8:18,2,3,5,40.0,3,0,0,1,-1,0,0,0,0.0,0:0,0,0,0,0.0,0:0,675000
8475716,Martin,Marincin,1992-02-18,D,L,2014-15,41,1,4,5,0.12,-4,38,2.63,16,45871.0,18:38,1,0,1,100.0,17,59,16,38,-22,0,0,0,282.0,0:6,0,0,0,4221.0,1:42,730000
8475722,Jason,Zucker,1992-01-16,LW,L,2014-15,51,21,5,26,0.51,-9,124,16.94,18,46082.0,15:3,2,5,7,28.57,67,13,21,19,2,1,0,1,2597.0,0:50,1,0,1,3449.0,1:7,900250
8475723,Petr,Straka,1992-06-15,RW,L,2014-15,3,0,2,2,0.67,1,2,0.0,0,1702.0,9:27,0,0,0,0.0,4,1,1,1,0,0,0,0,0.0,0:0,0,0,0,0.0,0:0,925000
8475726,Tyler,Toffoli,1992-04-24,C,R,2014-15,76,23,26,49,0.64,25,200,11.5,37,66526.0,14:35,4,5,9,44.44,86,11,37,32,5,3,2,5,6592.0,1:26,5,1,6,4531.0,0:59,716667
8475727,Ryan,Spooner,1992-01-30,C,L,2014-15,29,8,10,18,0.62,2,73,10.96,2,25296.0,14:32,100,120,220,45.45,17,5,8,11,-3,3,2,5,4797.0,2:45,0,0,0,165.0,0:5,760000
8475728,Johan,Larsson,1992-07-25,C,L,2014-15,39,6,10,16,0.41,0,50,12.0,12,33968.0,14:30,150,191,341,43.99,59,19,10,12,-2,1,3,4,2986.0,1:16,0,0,0,242.0,0:6,763333
8475732,Danny,Biega,1991-09-29,D,R,2014-15,10,0,2,2,0.2,-5,7,0.0,0,9685.0,16:8,0,0,0,0.0,27,7,1,7,-6,0,0,0,19.0,0:1,0,0,0,7.0,0:0,755000
8475733,Max,Reinhart,1992-02-04,C,L,2014-15,4,0,0,0,0.0,-3,3,0.0,0,1941.0,8:5,6,23,29,20.69,1,3,0,0,0,0,0,0,0.0,0:0,0,0,0,0.0,0:0,618333
8475735,Greg,McKegg,1992-06-17,C,L,2014-15,3,0,0,0,0.0,0,1,0.0,0,1654.0,9:11,17,16,33,51.52,3,2,0,0,0,0,0,0,21.0,0:7,0,0,0,0.0,0:0,660000
8475739,Michael,Bournival,1992-05-31,LW,L,2014-15,29,3,2,5,0.17,3,27,11.11,4,13725.0,7:53,4,1,5,80.0,26,10,6,7,-1,0,0,0,76.0,0:2,0,0,0,295.0,0:10,660000
8475744,Evgeny,Kuznetsov,1992-05-19,C,L,2014-15,80,11,26,37,0.46,10,127,8.66,24,63989.0,13:19,304,377,681,44.64,43,15,32,24,8,4,9,13,6609.0,1:22,0,0,0,98.0,0:1,900000
8475745,Charlie,Coyle,1992-03-02,C,R,2014-15,82,11,24,35,0.43,13,120,9.17,39,71602.0,14:33,334,384,718,46.52,137,52,24,20,4,1,2,3,6275.0,1:16,0,0,0,268.0,0:3,900000
8475747,Patrik,Nemeth,1992-02-08,D,L,2014-15,22,0,3,3,0.14,0,16,0.0,6,21398.0,16:12,0,0,0,0.0,28,21,3,8,-5,0,0,0,104.0,0:4,0,0,0,1510.0,1:8,763333
8475749,Christian,Thomas,1992-05-26,LW,R,2014-15,18,1,0,1,0.06,-2,26,3.85,7,9823.0,9:5,0,1,1,0.0,8,3,5,0,5,0,0,0,174.0,0:9,0,0,0,0.0,0:0,808333
8475750,Jon,Merrill,1992-02-03,D,L,2014-15,66,2,12,14,0.21,-14,47,4.26,24,81395.0,20:33,0,0,0,0.0,59,89,18,32,-14,2,2,4,3934.0,0:59,0,1,1,6958.0,1:45,840000
8475752,Tyler,Pitlick,1991-11-01,C,R,2014-15,17,2,0,2,0.12,-3,18,11.11,4,12692.0,12:26,5,4,9,55.56,55,17,4,6,-2,0,0,0,210.0,0:12,0,0,0,43.0,0:2,725000
8475753,Justin,Faulk,1992-03-20,D,R,2014-15,82,15,34,49,0.6,-19,238,6.3,30,120176.0,24:25,0,0,0,0.0,157,114,70,50,20,7,13,20,13352.0,2:42,2,0,2,9766.0,1:59,4833333
8475754,Brock,Nelson,1991-10-15,C,L,2014-15,82,20,22,42,0.51,6,190,10.53,24,78145.0,15:52,354,445,799,44.31,99,52,53,37,16,10,5,15,13341.0,2:42,0,0,0,4660.0,0:56,900000
8475755,Alex,Petrovic,1992-03-03,D,R,2014-15,33,0,3,3,0.09,-4,29,0.0,34,32194.0,16:15,0,0,0,0.0,76,34,4,12,-8,0,0,0,371.0,0:11,0,0,0,1560.0,0:47,795000
8475758,Devante,Smith-Pelly,1992-06-14,RW,R,2014-15,74,6,14,20,0.27,-1,104,5.77,24,63396.0,14:16,23,60,83,27.71,205,49,18,26,-8,0,1,1,4087.0,0:55,1,1,2,5163.0,1:9,800000
8475759,Brandon,Gormley,1992-02-18,D,L,2014-15,27,2,2,4,0.15,-7,39,5.13,10,24822.0,15:19,0,0,0,0.0,26,32,6,7,-1,1,0,1,882.0,0:32,0,0,0,2636.0,1:37,840000
8475760,Nick,Bjugstad,1992-07-17,C,R,2014-15,72,24,19,43,0.6,-7,207,11.59,38,71635.0,16:34,486,508,994,48.89,148,29,23,28,-5,7,5,12,10010.0,2:19,0,0,0,2233.0,0:31,900000
8475761,Beau,Bennett,1991-11-27,RW,R,2014-15,49,4,8,12,0.24,-1,81,4.94,16,36713.0,12:29,0,2,2,0.0,68,13,9,17,-8,0,0,0,2208.0,0:45,0,0,0,47.0,0:0,900000
8475763,Kevin,Hayes,1992-05-08,C,L,2014-15,79,17,28,45,0.57,15,111,15.32,22,61814.0,13:2,247,434,681,36.27,57,33,45,40,5,1,4,5,2888.0,0:36,1,0,1,2120.0,0:26,900000
8475764,Cam,Fowler,1991-12-05,D,L,2014-15,80,7,27,34,0.42,4,87,8.05,14,101490.0,21:8,0,0,0,0.0,47,107,23,52,-29,1,8,9,11555.0,2:24,1,1,2,8682.0,1:48,4000000
8475765,Vladimir,Tarasenko,1991-12-13,RW,L,2014-15,77,37,36,73,0.95,27,264,14.02,31,81426.0,17:37,0,3,3,0.0,32,18,35,19,16,8,10,18,12221.0,2:38,0,0,0,620.0,0:8,900000
8475767,Joey,Hishon,1991-10-20,C,L,2014-15,13,1,1,2,0.15,-1,19,5.26,0,7888.0,10:6,35,43,78,44.87,3,7,5,2,3,0,0,0,755.0,0:58,0,0,0,9.0,0:0,850500
8475768,Jaden,Schwartz,1992-06-25,LW,L,2014-15,75,28,35,63,0.84,13,184,15.22,16,82107.0,18:14,68,78,146,46.58,54,46,59,26,33,8,8,16,10546.0,2:20,0,2,2,5088.0,1:7,2350000
8475770,Emerson,Etem,1992-06-16,RW,L,2014-15,45,5,5,10,0.22,-6,77,6.49,4,33058.0,12:14,2,2,4,50.0,63,20,12,11,1,0,0,0,802.0,0:17,0,0,0,1249.0,0:27,870000
8475772,Riley,Sheahan,1991-12-07,C,L,2014-15,79,13,23,36,0.46,-3,123,10.57,16,74145.0,15:38,484,486,970,49.9,21,20,22,28,-6,5,6,11,11355.0,2:23,0,0,0,2773.0,0:35,950000
8475774,Petter,Granberg,1992-08-27,D,R,2014-15,7,0,0,0,0.0,1,1,0.0,6,4806.0,11:26,0,0,0,0.0,16,7,2,3,-1,0,0,0,2.0,0:0,0,0,0,983.0,2:20,800000
8475775,Tye,McGinn,1990-07-29,LW,L,2014-15,51,2,5,7,0.14,0,60,3.33,21,30914.0,10:6,1,1,2,50.0,71,17,8,11,-3,0,0,0,256.0,0:5,0,0,0,61.0,0:1,600000
8475780,Chris,Wagner,1991-05-27,RW,R,2014-15,9,0,0,0,0.0,-2,7,0.0,2,4746.0,8:47,33,22,55,60.0,22,3,1,0,1,0,0,0,0.0,0:0,0,0,0,253.0,0:28,900000
8475784,Jeff,Skinner,1992-05-16,LW,L,2014-15,77,18,13,31,0.4,-24,235,7.66,18,74142.0,16:2,21,25,46,45.65,47,12,62,42,20,4,3,7,9734.0,2:6,0,0,0,41.0,0:0,5725000
8475790,Erik,Gudbranson,1992-01-07,D,R,2014-15,76,4,9,13,0.17,-4,110,3.64,58,84898.0,18:37,0,0,0,0.0,212,75,6,33,-27,0,4,4,4029.0,0:53,0,0,0,9948.0,2:10,2500000
8475791,Taylor,Hall,1991-11-14,LW,L,2014-15,53,14,24,38,0.72,-1,158,8.86,40,61119.0,19:13,45,53,98,45.92,67,37,35,56,-21,3,3,6,7962.0,2:30,0,0,0,770.0,0:14,6000000
8475792,Brett,Connolly,1992-05-02,RW,R,2014-15,55,12,5,17,0.31,3,83,14.46,48,40105.0,12:9,18,25,43,41.86,90,13,9,6,3,2,1,3,6516.0,1:58,0,0,0,146.0,0:2,850500
8475793,Ryan,Johansen,1992-07-31,C,R,2014-15,82,26,45,71,0.87,-6,202,12.87,40,95951.0,19:30,851,787,1638,51.95,84,33,60,53,7,7,19,26,14115.0,2:52,2,0,2,6596.0,1:20,4000000
8475794,Tyler,Seguin,1992-01-31,C,R,2014-15,71,37,40,77,1.08,-1,280,13.21,20,83288.0,19:33,275,236,511,53.82,63,26,45,45,0,13,16,29,16461.0,3:51,0,0,0,237.0,0:3,5750000
8475796,Mark,Pysyk,1992-01-11,D,R,2014-15,7,2,1,3,0.43,4,4,50.0,2,7635.0,18:10,0,0,0,0.0,1,11,1,2,-1,0,0,0,164.0,0:23,0,0,0,393.0,0:56,900000
8475797,Jarred,Tinordi,1992-02-20,D,L,2014-15,13,0,2,2,0.15,-5,5,0.0,19,9412.0,12:4,0,0,0,0.0,20,18,1,4,-3,0,0,0,0.0,0:0,0,0,0,297.0,0:22,870000
8475798,Mikael,Granlund,1992-02-26,RW,L,2014-15,68,8,31,39,0.57,17,99,8.08,20,73019.0,17:53,476,508,984,48.37,47,45,34,24,10,0,8,8,8813.0,2:9,0,0,0,1791.0,0:26,900000
8475799,Nino,Niederreiter,1992-09-08,RW,L,2014-15,80,24,13,37,0.46,2,149,16.11,28,69817.0,14:32,2,5,7,28.57,155,32,28,16,12,6,2,8,7426.0,1:32,1,0,1,2163.0,0:27,2666667
8475800,Teemu,Pulkkinen,1992-01-02,LW,R,2014-15,31,5,3,8,0.26,5,67,7.46,10,21344.0,11:28,0,0,0,0.0,3,4,2,4,-2,1,1,2,4480.0,2:24,0,0,0,0.0,0:0,698333
8475807,Joakim,Nordstrom,1992-02-25,LW,L,2014-15,38,0,3,3,0.08,-5,42,0.0,4,25008.0,10:58,2,8,10,20.0,73,17,12,3,9,0,0,0,97.0,0:2,0,0,0,1338.0,0:35,616667
8475808,Michael,Chaput,1992-04-09,C,L,2014-15,33,1,4,5,0.15,-8,23,4.35,21,20194.0,10:11,143,151,294,48.64,59,20,4,3,1,0,0,0,144.0,0:4,0,0,0,1883.0,0:57,706667
8475810,Bryan,Rust,1992-05-11,RW,R,2014-15,14,1,1,2,0.14,-3,34,2.94,4,10102.0,12:1,0,0,0,0.0,21,3,2,6,-4,0,0,0,412.0,0:29,0,0,0,12.0,0:0,652500
8475816,Stanislav,Galiev,1992-01-17,RW,R,2014-15,2,1,0,1,0.5,1,2,50.0,0,1126.0,9:23,0,0,0,0.0,3,0,2,1,1,0,0,0,18.0,0:9,0,0,0,0.0,0:0,595000
8475826,Justin,Shugg,1991-12-24,RW,R,2014-15,3,0,0,0,0.0,0,3,0.0,2,1025.0,5:41,0,0,0,0.0,3,0,0,1,-1,0,0,0,7.0,0:2,0,0,0,0.0,0:0,600000
8475829,John,Ramage,1991-02-07,D,R,2014-15,1,0,0,0,0.0,-1,4,0.0,0,1090.0,18:10,0,0,0,0.0,2,1,0,0,0,0,0,0,0.0,0:0,0,0,0,0.0,0:0,690000
8475842,Sam,Carrick,1992-02-04,C,R,2014-15,16,1,1,2,0.12,1,17,5.88,9,6225.0,6:29,38,53,91,41.76,30,1,7,1,6,0,0,0,0.0,0:0,0,0,0,160.0,0:10,631667
8475848,Brendan,Gallagher,1992-05-06,RW,R,2014-15,82,24,23,47,0.57,18,254,9.45,31,81612.0,16:35,43,56,99,43.43,48,49,43,18,25,3,5,8,12020.0,2:26,0,0,0,153.0,0:1,685000
8475855,Jesper,Fast,1991-12-02,RW,R,2014-15,58,6,8,14,0.24,-1,52,11.54,8,41079.0,11:48,4,16,20,20.0,102,28,13,5,8,0,1,1,132.0,0:2,0,0,0,3830.0,1:6,805000
8475868,Anthony,Bitetto,1990-07-15,D,L,2014-15,7,0,0,0,0.0,-1,2,0.0,7,4947.0,11:46,1,0,1,100.0,9,3,1,3,-2,0,0,0,15.0,0:2,0,0,0,14.0,0:2,605000
8475869,Brandon,Davidson,1991-08-21,D,L,2014-15,12,1,0,1,0.08,-5,7,14.29,0,10899.0,15:8,0,0,0,0.0,18,22,0,4,-4,0,0,0,29.0,0:2,0,0,0,980.0,1:21,615000
8475878,Freddie,Hamilton,1992-01-01,C,R,2014-15,18,1,0,1,0.06,-2,11,9.09,0,8183.0,7:34,24,37,61,39.34,25,3,2,1,1,0,0,0,165.0,0:9,0,0,0,125.0,0:6,626667
8475902,Zach,Trotman,1990-08-26,D,R,2014-15,27,1,4,5,0.19,-2,46,2.17,0,26581.0,16:24,0,0,0,0.0,44,33,2,6,-4,0,0,0,1151.0,0:42,0,0,0,1254.0,0:46,625000
8475906,John,Klingberg,1992-08-14,D,R,2014-15,65,11,29,40,0.62,5,98,11.22,32,85182.0,21:50,0,0,0,0.0,54,77,32,59,-27,2,10,12,11462.0,2:56,0,0,0,590.0,0:9,713333
8475907,Micheal,Ferland,1992-04-20,LW,L,2014-15,26,2,3,5,0.19,1,34,5.88,16,16417.0,10:31,0,0,0,0.0,67,10,19,11,8,0,1,1,545.0,0:20,0,0,0,41.0,0:1,611667
8475913,Mark,Stone,1992-05-13,RW,R,2014-15,80,26,38,64,0.8,21,157,16.56,14,81702.0,17:1,7,11,18,38.89,49,53,98,43,55,5,8,13,11490.0,2:23,1,0,1,6697.0,1:23,603333
8475917,Jason,Akeson,1990-06-03,RW,R,2014-15,13,0,0,0,0.0,-1,9,0.0,8,6279.0,8:3,1,1,2,50.0,11,4,1,3,-2,0,0,0,177.0,0:13,0,0,0,7.0,0:0,575000
8475958,Michael,Sgarbossa,1992-07-25,C,L,2014-15,3,0,1,1,0.33,0,2,0.0,10,1277.0,7:5,9,11,20,45.0,0,1,0,0,0,0,0,0,1.0,0:0,0,0,0,0.0,0:0,556667
8475996,Brendan,Shinnimin,1991-01-07,C,L,2014-15,12,0,1,1,0.08,-1,10,0.0,8,7945.0,11:2,42,59,101,41.58,12,4,4,4,0,0,0,0,80.0,0:6,0,0,0,0.0,0:0,667500
8476043,Ben,Street,1987-02-13,C,L,2014-15,3,0,0,0,0.0,0,4,0.0,0,2087.0,11:35,17,15,32,53.12,3,0,1,2,-1,0,0,0,0.0,0:0,0,0,0,0.0,0:0,650000
8476062,Mark,Arcobello,1988-08-12,RW,R,2014-15,77,17,14,31,0.4,-10,129,13.18,20,68407.0,14:48,471,468,939,50.16,111,27,39,43,-4,1,3,4,4017.0,0:52,0,1,1,2687.0,0:34,600000
8476116,Ryan,Garbutt,1985-08-12,C,L,2014-15,67,8,17,25,0.37,-9,143,5.59,55,54535.0,13:33,16,9,25,64.0,82,48,27,21,6,0,0,0,440.0,0:6,1,0,1,6252.0,1:33,1800000
8476147,Kael,Mouillierat,1987-12-09,LW,L,2014-15,6,1,1,2,0.33,-3,1,100.0,8,3124.0,8:40,16,18,34,47.06,8,3,4,0,4,0,0,0,9.0,0:1,0,0,0,0.0,0:0,675000
8476158,Harry,Zolnierczyk,1987-09-01,LW,L,2014-15,2,0,0,0,0.0,-1,1,0.0,0,1335.0,11:7,0,2,2,0.0,6,1,1,0,1,0,0,0,0.0,0:0,0,0,0,89.0,0:44,650000
8476162,Steve,Oleksy,1986-02-04,D,R,2014-15,1,0,0,0,0.0,-1,1,0.0,0,731.0,12:11,0,0,0,0.0,2,0,0,0,0,0,0,0,0.0,0:0,0,0,0,0.0,0:0,541667
8476166,Taylor,Fedun,1988-06-04,D,R,2014-15,7,0,4,4,0.57,0,12,0.0,4,7135.0,16:59,0,0,0,0.0,0,8,3,2,1,0,2,2,768.0,1:49,0,0,0,99.0,0:14,575000
